city,date,rate,state
Mumbai,04-08-2017,75.15,Maharashtra
Mumbai,07-08-2017,75.85,Maharashtra
Mumbai,08-08-2017,75.89,Maharashtra
Mumbai,09-08-2017,75.96,Maharashtra
Mumbai,10-08-2017,76.1,Maharashtra
Mumbai,11-08-2017,76.41,Maharashtra
Mumbai,14-08-2017,77.13,Maharashtra
Mumbai,16-08-2017,77.27,Maharashtra
Mumbai,17-08-2017,77.37,Maharashtra
Mumbai,18-08-2017,77.42,Maharashtra
Mumbai,21-08-2017,77.71,Maharashtra
Mumbai,22-08-2017,77.79,Maharashtra
Mumbai,23-08-2017,77.9,Maharashtra
Mumbai,24-08-2017,78,Maharashtra
Mumbai,28-08-2017,78.26,Maharashtra
Mumbai,29-08-2017,78.24,Maharashtra
Mumbai,30-08-2017,78.29,Maharashtra
Mumbai,31-08-2017,78.31,Maharashtra
Mumbai,01-09-2017,78.38,Maharashtra
Mumbai,04-09-2017,78.75,Maharashtra
Mumbai,05-09-2017,78.82,Maharashtra
Mumbai,07-09-2017,78.92,Maharashtra
Mumbai,08-09-2017,79,Maharashtra
Mumbai,11-09-2017,79.39,Maharashtra
Mumbai,12-09-2017,79.48,Maharashtra
Mumbai,13-09-2017,79.46,Maharashtra
Mumbai,14-09-2017,79.5,Maharashtra
Mumbai,15-09-2017,79.54,Maharashtra
Mumbai,19-09-2017,79.6,Maharashtra
Mumbai,20-09-2017,79.63,Maharashtra
Mumbai,21-09-2017,79.6,Maharashtra
Mumbai,22-09-2017,79.58,Maharashtra
Mumbai,25-09-2017,79.49,Maharashtra
Mumbai,26-09-2017,79.52,Maharashtra
Mumbai,27-09-2017,79.49,Maharashtra
Mumbai,28-09-2017,79.57,Maharashtra
Mumbai,29-09-2017,79.67,Maharashtra
Mumbai,03-10-2017,79.92,Maharashtra
Mumbai,04-10-2017,77.51,Maharashtra
Mumbai,05-10-2017,77.47,Maharashtra
Mumbai,06-10-2017,77.49,Maharashtra
Mumbai,09-10-2017,77.54,Maharashtra
Mumbai,10-10-2017,77.58,Maharashtra
Mumbai,11-10-2017,75.59,Maharashtra
Mumbai,12-10-2017,75.53,Maharashtra
Mumbai,13-10-2017,75.55,Maharashtra
Mumbai,16-10-2017,75.37,Maharashtra
Mumbai,17-10-2017,75.34,Maharashtra
Mumbai,18-10-2017,75.38,Maharashtra
Mumbai,24-10-2017,75.68,Maharashtra
Mumbai,25-10-2017,75.73,Maharashtra
Mumbai,26-10-2017,75.76,Maharashtra
Mumbai,30-10-2017,76.14,Maharashtra
Mumbai,31-10-2017,76.24,Maharashtra
Mumbai,01-11-2017,76.25,Maharashtra
Mumbai,02-11-2017,76.36,Maharashtra
Mumbai,03-11-2017,76.45,Maharashtra
Mumbai,06-11-2017,76.87,Maharashtra
Mumbai,07-11-2017,76.9,Maharashtra
Mumbai,09-11-2017,76.95,Maharashtra
Mumbai,10-11-2017,77.03,Maharashtra
Mumbai,13-11-2017,76.96,Maharashtra
Mumbai,14-11-2017,76.83,Maharashtra
Mumbai,15-11-2017,76.78,Maharashtra
Mumbai,16-11-2017,76.75,Maharashtra
Mumbai,17-11-2017,76.71,Maharashtra
Mumbai,20-11-2017,76.69,Maharashtra
Mumbai,21-11-2017,76.63,Maharashtra
Mumbai,22-11-2017,76.58,Maharashtra
Mumbai,23-11-2017,76.54,Maharashtra
Mumbai,24-11-2017,76.52,Maharashtra
Mumbai,27-11-2017,76.6,Maharashtra
Mumbai,28-11-2017,76.52,Maharashtra
Mumbai,29-11-2017,76.6,Maharashtra
Mumbai,30-11-2017,76.52,Maharashtra
Mumbai,05-12-2017,76.67,Maharashtra
Mumbai,06-12-2017,76.6,Maharashtra
Mumbai,07-12-2017,76.61,Maharashtra
Mumbai,11-12-2017,76.7,Maharashtra
Mumbai,12-12-2017,76.64,Maharashtra
Mumbai,13-12-2017,76.66,Maharashtra
Mumbai,14-12-2017,76.69,Maharashtra
Mumbai,15-12-2017,76.78,Maharashtra
Mumbai,18-12-2017,77.14,Maharashtra
Mumbai,19-12-2017,77.25,Maharashtra
Mumbai,20-12-2017,77.33,Maharashtra
Mumbai,21-12-2017,77.32,Maharashtra
Mumbai,22-12-2017,77.4,Maharashtra
Mumbai,26-12-2017,77.61,Maharashtra
Mumbai,27-12-2017,77.62,Maharashtra
Mumbai,28-12-2017,77.71,Maharashtra
Mumbai,29-12-2017,77.8,Maharashtra
Mumbai,01-01-2018,77.94,Maharashtra
Mumbai,02-01-2018,77.87,Maharashtra
Mumbai,03-01-2018,77.94,Maharashtra
Mumbai,05-01-2018,77.96,Maharashtra
Mumbai,08-01-2018,78.39,Maharashtra
Mumbai,09-01-2018,78.44,Maharashtra
Mumbai,10-01-2018,78.51,Maharashtra
Mumbai,11-01-2018,78.55,Maharashtra
Mumbai,12-01-2018,78.61,Maharashtra
Mumbai,15-01-2018,79.04,Maharashtra
Mumbai,16-01-2018,79.13,Maharashtra
Mumbai,17-01-2018,79.25,Maharashtra
Mumbai,18-01-2018,79.42,Maharashtra
Mumbai,19-01-2018,79.56,Maharashtra
Mumbai,22-01-2018,80.08,Maharashtra
Mumbai,23-01-2018,80.23,Maharashtra
Mumbai,24-01-2018,80.28,Maharashtra
Mumbai,25-01-2018,80.34,Maharashtra
Mumbai,29-01-2018,80.69,Maharashtra
Mumbai,30-01-2018,80.77,Maharashtra
Mumbai,01-02-2018,80.89,Maharashtra
Mumbai,02-02-2018,80.94,Maharashtra
Mumbai,05-02-2018,81.15,Maharashtra
Mumbai,06-02-2018,81.22,Maharashtra
Mumbai,08-02-2018,81.21,Maharashtra
Mumbai,09-02-2018,81.19,Maharashtra
Mumbai,12-02-2018,80.85,Maharashtra
Mumbai,13-02-2018,80.79,Maharashtra
Mumbai,15-02-2018,80.64,Maharashtra
Mumbai,16-02-2018,80.37,Maharashtra
Mumbai,19-02-2018,79.78,Maharashtra
Mumbai,20-02-2018,79.59,Maharashtra
Mumbai,21-02-2018,79.58,Maharashtra
Mumbai,22-02-2018,79.56,Maharashtra
Mumbai,23-02-2018,79.47,Maharashtra
Mumbai,26-02-2018,79.39,Maharashtra
Mumbai,27-02-2018,79.37,Maharashtra
Mumbai,01-03-2018,79.5,Maharashtra
Mumbai,02-03-2018,79.68,Maharashtra
Mumbai,05-03-2018,80.24,Maharashtra
Mumbai,06-03-2018,80.31,Maharashtra
Mumbai,09-03-2018,80.35,Maharashtra
Mumbai,12-03-2018,80.37,Maharashtra
Mumbai,13-03-2018,80.39,Maharashtra
Mumbai,15-03-2018,80.37,Maharashtra
Mumbai,16-03-2018,80.29,Maharashtra
Mumbai,19-03-2018,80.11,Maharashtra
Mumbai,20-03-2018,80.12,Maharashtra
Mumbai,22-03-2018,80.18,Maharashtra
Mumbai,23-03-2018,80.22,Maharashtra
Mumbai,26-03-2018,80.71,Maharashtra
Mumbai,27-03-2018,80.82,Maharashtra
Mumbai,29-03-2018,80.99,Maharashtra
Mumbai,30-03-2018,81.22,Maharashtra
Mumbai,02-04-2018,81.71,Maharashtra
Mumbai,03-04-2018,81.84,Maharashtra
Mumbai,05-04-2018,81.87,Maharashtra
Mumbai,09-04-2018,81.88,Maharashtra
Mumbai,10-04-2018,81.87,Maharashtra
Mumbai,12-04-2018,81.83,Maharashtra
Mumbai,13-04-2018,81.8,Maharashtra
Mumbai,16-04-2018,81.91,Maharashtra
Mumbai,19-04-2018,81.96,Maharashtra
Mumbai,20-04-2018,81.97,Maharashtra
Mumbai,23-04-2018,82.39,Maharashtra
Mumbai,24-04-2018,82.52,Maharashtra
Mumbai,14-05-2018,82.68,Maharashtra
Mumbai,15-05-2018,82.83,Maharashtra
Mumbai,16-05-2018,82.98,Maharashtra
Mumbai,17-05-2018,83.2,Maharashtra
Mumbai,18-05-2018,82.68,Maharashtra
Mumbai,21-05-2018,84.44,Maharashtra
Mumbai,22-05-2018,84.73,Maharashtra
Mumbai,23-05-2018,85.03,Maharashtra
Mumbai,24-05-2018,85.33,Maharashtra
Mumbai,25-05-2018,85.68,Maharashtra
Mumbai,26-05-2018,85.82,Maharashtra
Mumbai,27-05-2018,85.97,Maharashtra
Mumbai,28-05-2018,86.12,Maharashtra
Mumbai,29-05-2018,86.28,Maharashtra
Mumbai,31-05-2018,86.2,Maharashtra
Mumbai,01-06-2018,86.14,Maharashtra
Mumbai,02-06-2018,86.05,Maharashtra
Mumbai,03-06-2018,85.96,Maharashtra
Mumbai,04-06-2018,85.81,Maharashtra
Mumbai,05-06-2018,85.68,Maharashtra
Mumbai,06-06-2018,85.57,Maharashtra
Mumbai,07-06-2018,85.49,Maharashtra
Mumbai,08-06-2018,85.28,Maharashtra
Mumbai,09-06-2018,84.88,Maharashtra
Mumbai,10-06-2018,84.64,Maharashtra
Mumbai,11-06-2018,84.45,Maharashtra
Mumbai,12-06-2018,84.3,Maharashtra
Mumbai,15-06-2018,84.22,Maharashtra
Mumbai,19-06-2018,84.1,Maharashtra
Mumbai,21-06-2018,83.95,Maharashtra
Mumbai,22-06-2018,83.78,Maharashtra
Mumbai,23-06-2018,83.65,Maharashtra
Mumbai,24-06-2018,83.47,Maharashtra
Mumbai,25-06-2018,83.34,Maharashtra
Mumbai,26-06-2018,83.16,Maharashtra
Mumbai,02-07-2018,82.98,Maharashtra
Mumbai,05-07-2018,83.14,Maharashtra
Mumbai,06-07-2018,83.28,Maharashtra
Mumbai,09-07-2018,83.78,Maharashtra
Mumbai,10-07-2018,83.95,Maharashtra
Mumbai,12-07-2018,84.01,Maharashtra
Mumbai,13-07-2018,84.18,Maharashtra
Mumbai,16-07-2018,84.26,Maharashtra
Mumbai,20-07-2018,84.1,Maharashtra
Mumbai,23-07-2018,83.78,Maharashtra
Mumbai,24-07-2018,83.71,Maharashtra
Mumbai,30-07-2018,83.73,Maharashtra
Mumbai,31-07-2018,83.79,Maharashtra
Mumbai,02-08-2018,83.91,Maharashtra
Mumbai,03-08-2018,83.98,Maharashtra
Mumbai,06-08-2018,84.45,Maharashtra
Mumbai,07-08-2018,84.54,Maharashtra
Mumbai,13-08-2018,84.62,Maharashtra
Mumbai,16-08-2018,84.66,Maharashtra
Mumbai,20-08-2018,84.96,Maharashtra
Mumbai,21-08-2018,85.05,Maharashtra
Mumbai,24-08-2018,85.14,Maharashtra
Mumbai,25-08-2018,77.62,Maharashtra
Mumbai,26-08-2018,77.7,Maharashtra
Mumbai,27-08-2018,85.38,Maharashtra
Mumbai,28-08-2018,85.52,Maharashtra
Mumbai,29-08-2018,85.65,Maharashtra
Mumbai,30-08-2018,85.77,Maharashtra
Mumbai,31-08-2018,85.98,Maharashtra
Mumbai,03-09-2018,86.65,Maharashtra
Mumbai,04-09-2018,86.8,Maharashtra
Mumbai,06-09-2018,87,Maharashtra
Mumbai,07-09-2018,87.48,Maharashtra
Mumbai,10-09-2018,88.21,Maharashtra
Mumbai,11-09-2018,88.35,Maharashtra
Mumbai,13-09-2018,88.48,Maharashtra
Mumbai,14-09-2018,88.75,Maharashtra
Mumbai,15-09-2018,89.1,Maharashtra
Mumbai,16-09-2018,89.38,Maharashtra
Mumbai,17-09-2018,89.53,Maharashtra
Mumbai,18-09-2018,89.63,Maharashtra
Mumbai,20-09-2018,89.68,Maharashtra
Mumbai,21-09-2018,89.78,Maharashtra
Mumbai,23-09-2018,90.06,Maharashtra
Mumbai,24-09-2018,90.17,Maharashtra
Mumbai,25-09-2018,90.3,Maharashtra
Mumbai,27-09-2018,90.44,Maharashtra
Mumbai,28-09-2018,90.66,Maharashtra
Mumbai,30-09-2018,90.93,Maharashtra
Mumbai,01-10-2018,91.15,Maharashtra
Mumbai,02-10-2018,91.26,Maharashtra
Mumbai,04-10-2018,91.39,Maharashtra
Mumbai,05-10-2018,87.02,Maharashtra
Mumbai,06-10-2018,87.2,Maharashtra
Mumbai,07-10-2018,87.34,Maharashtra
Mumbai,08-10-2018,87.55,Maharashtra
Mumbai,09-10-2018,87.78,Maharashtra
Mumbai,11-10-2018,87.88,Maharashtra
Mumbai,12-10-2018,87.99,Maharashtra
Mumbai,13-10-2018,88.17,Maharashtra
Mumbai,14-10-2018,88.23,Maharashtra
Mumbai,16-10-2018,88.34,Maharashtra
Mumbai,18-10-2018,88.13,Maharashtra
Mumbai,19-10-2018,87.89,Maharashtra
Mumbai,20-10-2018,87.51,Maharashtra
Mumbai,22-10-2018,86.96,Maharashtra
Mumbai,23-10-2018,86.87,Maharashtra
Mumbai,24-10-2018,86.78,Maharashtra
Mumbai,25-10-2018,86.63,Maharashtra
Mumbai,26-10-2018,86.38,Maharashtra
Mumbai,29-10-2018,85.29,Maharashtra
Mumbai,30-10-2018,85.09,Maharashtra
Mumbai,01-11-2018,84.92,Maharashtra
Mumbai,02-11-2018,84.74,Maharashtra
Mumbai,05-11-2018,84.15,Maharashtra
Mumbai,06-11-2018,84.01,Maharashtra
Mumbai,12-11-2018,83.16,Maharashtra
Mumbai,13-11-2018,83.03,Maharashtra
Mumbai,15-11-2018,82.88,Maharashtra
Mumbai,16-11-2018,82.71,Maharashtra
Mumbai,19-11-2018,82.13,Maharashtra
Mumbai,20-11-2018,81.99,Maharashtra
Mumbai,22-11-2018,81.59,Maharashtra
Mumbai,23-11-2018,81.19,Maharashtra
Mumbai,26-11-2018,80.12,Maharashtra
Mumbai,27-11-2018,79.71,Maharashtra
Mumbai,28-11-2018,79.21,Maharashtra
Mumbai,29-11-2018,78.89,Maharashtra
Mumbai,30-11-2018,78.52,Maharashtra
Mumbai,01-12-2018,78.17,Maharashtra
Mumbai,02-12-2018,77.86,Maharashtra
Mumbai,03-12-2018,77.55,Maharashtra
Mumbai,04-12-2018,77.34,Maharashtra
Mumbai,06-12-2018,76.95,Maharashtra
Mumbai,07-12-2018,76.55,Maharashtra
Mumbai,10-12-2018,75.95,Maharashtra
Mumbai,11-12-2018,75.79,Maharashtra
Mumbai,13-12-2018,75.88,Maharashtra
Mumbai,17-12-2018,76.11,Maharashtra
Mumbai,18-12-2018,76.21,Maharashtra
Mumbai,21-12-2018,76.04,Maharashtra
Mumbai,24-12-2018,75.45,Maharashtra
Mumbai,25-12-2018,75.38,Maharashtra
Mumbai,27-12-2018,75.33,Maharashtra
Mumbai,28-12-2018,75.14,Maharashtra
Mumbai,31-12-2018,74.44,Maharashtra
Mumbai,02-01-2019,74.34,Maharashtra
Mumbai,04-01-2019,74.13,Maharashtra
Mumbai,07-01-2019,74.19,Maharashtra
Mumbai,10-01-2019,74.57,Maharashtra
Mumbai,11-01-2019,74.76,Maharashtra
Mumbai,14-01-2019,75.81,Maharashtra
Mumbai,16-01-2019,76.01,Maharashtra
Mumbai,17-01-2019,76.14,Maharashtra
Mumbai,18-01-2019,76.22,Maharashtra
Mumbai,21-01-2019,76.81,Maharashtra
Mumbai,22-01-2019,76.94,Maharashtra
Mumbai,29-01-2019,76.86,Maharashtra
Mumbai,31-01-2019,76.76,Maharashtra
Mumbai,01-02-2019,76.52,Maharashtra
Mumbai,05-02-2019,76.03,Maharashtra
Mumbai,08-02-2019,75.97,Maharashtra
Mumbai,11-02-2019,75.92,Maharashtra
Mumbai,14-02-2019,75.98,Maharashtra
Mumbai,15-02-2019,76.04,Maharashtra
Mumbai,18-02-2019,76.49,Maharashtra
Mumbai,19-02-2019,76.59,Maharashtra
Mumbai,22-02-2019,76.88,Maharashtra
Mumbai,25-02-2019,77.15,Maharashtra
Mumbai,26-02-2019,77.24,Maharashtra
Mumbai,28-02-2019,77.31,Maharashtra
Mumbai,01-03-2019,77.42,Maharashtra
Mumbai,04-03-2019,77.77,Maharashtra
Mumbai,05-03-2019,77.84,Maharashtra
Mumbai,11-03-2019,78.06,Maharashtra
Mumbai,12-03-2019,78.01,Maharashtra
Mumbai,14-03-2019,78.08,Maharashtra
Mumbai,15-03-2019,78.15,Maharashtra
Mumbai,18-03-2019,78.38,Maharashtra
Mumbai,21-03-2019,78.31,Maharashtra
Mumbai,22-03-2019,78.36,Maharashtra
Mumbai,23-03-2019,78.41,Maharashtra
Mumbai,24-03-2019,78.46,Maharashtra
Mumbai,28-03-2019,78.41,Maharashtra
Mumbai,01-04-2019,78.48,Maharashtra
Mumbai,05-04-2019,78.53,Maharashtra
Mumbai,08-04-2019,78.47,Maharashtra
Mumbai,09-04-2019,78.42,Maharashtra
Mumbai,12-04-2019,78.48,Maharashtra
Mumbai,15-04-2019,78.6,Maharashtra
Mumbai,16-04-2019,78.55,Maharashtra
Mumbai,20-04-2019,78.62,Maharashtra
Mumbai,22-04-2019,78.57,Maharashtra
Mumbai,25-04-2019,78.64,Maharashtra
Mumbai,27-04-2019,78.7,Maharashtra
Mumbai,30-04-2019,78.75,Maharashtra
Mumbai,02-05-2019,78.69,Maharashtra
Mumbai,04-05-2019,78.7,Maharashtra
Mumbai,05-05-2019,78.64,Maharashtra
Mumbai,06-05-2019,78.57,Maharashtra
Mumbai,09-05-2019,78.41,Maharashtra
Mumbai,10-05-2019,78.2,Maharashtra
Mumbai,11-05-2019,77.73,Maharashtra
Mumbai,12-05-2019,77.31,Maharashtra
Mumbai,13-05-2019,77.01,Maharashtra
Mumbai,14-05-2019,76.77,Maharashtra
Mumbai,17-05-2019,76.69,Maharashtra
Mumbai,18-05-2019,76.62,Maharashtra
Mumbai,20-05-2019,76.71,Maharashtra
Mumbai,21-05-2019,76.76,Maharashtra
Mumbai,23-05-2019,76.84,Maharashtra
Mumbai,24-05-2019,76.98,Maharashtra
Mumbai,25-05-2019,77.11,Maharashtra
Mumbai,26-05-2019,77.25,Maharashtra
Mumbai,27-05-2019,77.35,Maharashtra
Mumbai,28-05-2019,77.44,Maharashtra
Mumbai,30-05-2019,77.38,Maharashtra
Mumbai,31-05-2019,77.31,Maharashtra
Mumbai,01-06-2019,77.28,Maharashtra
Mumbai,02-06-2019,77.16,Maharashtra
Mumbai,03-06-2019,76.96,Maharashtra
Mumbai,04-06-2019,76.89,Maharashtra
Mumbai,06-06-2019,76.73,Maharashtra
Mumbai,07-06-2019,76.6,Maharashtra
Mumbai,10-06-2019,76.1,Maharashtra
Mumbai,13-06-2019,76.02,Maharashtra
Mumbai,14-06-2019,75.85,Maharashtra
Mumbai,15-06-2019,75.66,Maharashtra
Mumbai,16-06-2019,75.6,Maharashtra
Mumbai,24-06-2019,75.72,Maharashtra
Mumbai,27-06-2019,75.79,Maharashtra
Mumbai,28-06-2019,75.84,Maharashtra
Mumbai,29-06-2019,75.95,Maharashtra
Mumbai,30-06-2019,76.04,Maharashtra
Mumbai,01-07-2019,76.13,Maharashtra
Mumbai,02-07-2019,76.2,Maharashtra
Mumbai,06-07-2019,78.62,Maharashtra
Mumbai,09-07-2019,78.57,Maharashtra
Mumbai,13-07-2019,78.66,Maharashtra
Mumbai,14-07-2019,78.75,Maharashtra
Mumbai,15-07-2019,78.87,Maharashtra
Mumbai,16-07-2019,78.93,Maharashtra
Mumbai,18-07-2019,79.01,Maharashtra
Mumbai,23-07-2019,79.07,Maharashtra
Mumbai,25-07-2019,79.01,Maharashtra
Mumbai,26-07-2019,78.95,Maharashtra
Mumbai,27-07-2019,78.9,Maharashtra
Mumbai,28-07-2019,78.81,Maharashtra
Mumbai,29-07-2019,78.66,Maharashtra
Mumbai,30-07-2019,78.53,Maharashtra
Mumbai,01-08-2019,78.47,Maharashtra
Mumbai,02-08-2019,78.31,Maharashtra
Mumbai,03-08-2019,78.24,Maharashtra
Mumbai,04-08-2019,78.14,Maharashtra
Mumbai,05-08-2019,77.99,Maharashtra
Mumbai,06-08-2019,77.9,Maharashtra
Mumbai,08-08-2019,77.85,Maharashtra
Mumbai,09-08-2019,77.71,Maharashtra
Mumbai,11-08-2019,77.62,Maharashtra
Mumbai,18-08-2019,77.54,Maharashtra
Mumbai,19-08-2019,77.47,Maharashtra
Mumbai,24-08-2019,77.55,Maharashtra
Mumbai,25-08-2019,77.62,Maharashtra
Mumbai,26-08-2019,77.7,Maharashtra
Mumbai,27-08-2019,77.7,Maharashtra
Mumbai,29-08-2019,77.64,Maharashtra
Mumbai,05-09-2019,77.61,Maharashtra
Mumbai,06-09-2019,77.52,Maharashtra
Mumbai,07-09-2019,77.43,Maharashtra
Mumbai,08-09-2019,77.37,Maharashtra
Mumbai,10-09-2019,77.42,Maharashtra
Mumbai,12-09-2019,77.48,Maharashtra
Mumbai,13-09-2019,77.55,Maharashtra
Mumbai,14-09-2019,77.63,Maharashtra
Mumbai,15-09-2019,77.69,Maharashtra
Mumbai,17-09-2019,77.83,Maharashtra
Mumbai,18-09-2019,78.07,Maharashtra
Mumbai,19-09-2019,78.36,Maharashtra
Mumbai,20-09-2019,78.71,Maharashtra
Mumbai,21-09-2019,78.99,Maharashtra
Mumbai,22-09-2019,79.26,Maharashtra
Mumbai,23-09-2019,79.55,Maharashtra
Mumbai,24-09-2019,79.77,Maharashtra
Mumbai,26-09-2019,79.83,Maharashtra
Mumbai,27-09-2019,79.97,Maharashtra
Mumbai,30-09-2019,80.05,Maharashtra
Mumbai,01-10-2019,80.27,Maharashtra
Mumbai,03-10-2019,80.17,Maharashtra
Mumbai,04-10-2019,79.99,Maharashtra
Mumbai,05-10-2019,79.7,Maharashtra
Mumbai,07-10-2019,79.43,Maharashtra
Mumbai,08-10-2019,79.26,Maharashtra
Mumbai,10-10-2019,79.21,Maharashtra
Mumbai,11-10-2019,79.09,Maharashtra
Mumbai,12-10-2019,78.99,Maharashtra
Mumbai,15-10-2019,78.94,Maharashtra
Mumbai,22-10-2019,78.89,Maharashtra
Mumbai,24-10-2019,78.84,Maharashtra
Mumbai,25-10-2019,78.73,Maharashtra
Mumbai,26-10-2019,78.65,Maharashtra
Mumbai,29-10-2019,78.59,Maharashtra
Mumbai,01-11-2019,78.48,Maharashtra
Mumbai,02-11-2019,78.4,Maharashtra
Mumbai,03-11-2019,78.35,Maharashtra
Mumbai,04-11-2019,78.27,Maharashtra
Mumbai,05-11-2019,78.22,Maharashtra
Mumbai,08-11-2019,78.32,Maharashtra
Mumbai,09-11-2019,78.47,Maharashtra
Mumbai,10-11-2019,78.67,Maharashtra
Mumbai,11-11-2019,78.81,Maharashtra
Mumbai,13-11-2019,78.91,Maharashtra
Mumbai,14-11-2019,79.06,Maharashtra
Mumbai,15-11-2019,79.24,Maharashtra
Mumbai,16-11-2019,79.38,Maharashtra
Mumbai,17-11-2019,79.5,Maharashtra
Mumbai,18-11-2019,79.66,Maharashtra
Mumbai,19-11-2019,79.8,Maharashtra
Mumbai,22-11-2019,79.95,Maharashtra
Mumbai,23-11-2019,80.04,Maharashtra
Mumbai,24-11-2019,80.14,Maharashtra
Mumbai,25-11-2019,80.26,Maharashtra
Mumbai,26-11-2019,80.36,Maharashtra
Mumbai,29-11-2019,80.41,Maharashtra
Mumbai,30-11-2019,80.463,Maharashtra
Mumbai,01-12-2019,80.58,Maharashtra
Mumbai,07-12-2019,80.49,Maharashtra
Mumbai,08-12-2019,80.58,Maharashtra
Mumbai,09-12-2019,80.63,Maharashtra
Mumbai,12-12-2019,80.58,Maharashtra
Mumbai,13-12-2019,80.52,Maharashtra
Mumbai,14-12-2019,80.48,Maharashtra
Mumbai,15-12-2019,80.38,Maharashtra
Mumbai,16-12-2019,80.33,Maharashtra
Mumbai,17-12-2019,80.28,Maharashtra
Mumbai,19-12-2019,80.27,Maharashtra
Mumbai,26-12-2019,80.32,Maharashtra
Mumbai,27-12-2019,80.38,Maharashtra
Mumbai,29-12-2019,80.51,Maharashtra
Mumbai,30-12-2019,80.67,Maharashtra
Mumbai,31-12-2019,80.77,Maharashtra
Mumbai,02-01-2020,80.9,Maharashtra
Mumbai,03-01-2020,81,Maharashtra
Mumbai,04-01-2020,81.1,Maharashtra
Mumbai,05-01-2020,81.19,Maharashtra
Mumbai,06-01-2020,81.34,Maharashtra
Mumbai,07-01-2020,81.49,Maharashtra
Mumbai,08-01-2020,81.39,Maharashtra
Mumbai,09-01-2020,81.45,Maharashtra
Mumbai,10-01-2020,81.6,Maharashtra
Mumbai,11-01-2020,81.65,Maharashtra
Mumbai,12-01-2020,81.55,Maharashtra
Mumbai,13-01-2020,81.44,Maharashtra
Mumbai,14-01-2020,81.34,Maharashtra
Mumbai,16-01-2020,81.2,Maharashtra
Mumbai,17-01-2020,81.06,Maharashtra
Mumbai,18-01-2020,80.91,Maharashtra
Mumbai,19-01-2020,80.74,Maharashtra
Mumbai,20-01-2020,80.63,Maharashtra
Mumbai,21-01-2020,80.47,Maharashtra
Mumbai,22-01-2020,80.47,Maharashtra
Mumbai,23-01-2020,80.29,Maharashtra
Mumbai,24-01-2020,80.07,Maharashtra
Mumbai,25-01-2020,79.82,Maharashtra
Mumbai,26-01-2020,79.52,Maharashtra
Mumbai,27-01-2020,79.38,Maharashtra
Mumbai,28-01-2020,79.27,Maharashtra
Mumbai,29-01-2020,79.27,Maharashtra
Mumbai,30-01-2020,79.03,Maharashtra
Mumbai,31-01-2020,78.94,Maharashtra
Mumbai,01-02-2020,78.8,Maharashtra
Mumbai,02-02-2020,78.7,Maharashtra
Mumbai,03-02-2020,78.66,Maharashtra
Mumbai,04-02-2020,78.61,Maharashtra
Mumbai,05-02-2020,78.61,Maharashtra
Mumbai,06-02-2020,78.51,Maharashtra
Mumbai,07-02-2020,78.3,Maharashtra
Mumbai,08-02-2020,78.07,Maharashtra
Mumbai,09-02-2020,77.85,Maharashtra
Mumbai,10-02-2020,77.72,Maharashtra
Mumbai,11-02-2020,77.57,Maharashtra
Mumbai,12-02-2020,77.57,Maharashtra
Mumbai,13-02-2020,77.57,Maharashtra
Mumbai,14-02-2020,77.57,Maharashtra
Mumbai,15-02-2020,77.57,Maharashtra
Mumbai,17-02-2020,77.57,Maharashtra
Mumbai,18-02-2020,77.52,Maharashtra
Mumbai,19-02-2020,77.52,Maharashtra
Mumbai,20-02-2020,77.52,Maharashtra
Mumbai,21-02-2020,77.52,Maharashtra
Mumbai,24-02-2020,77.64,Maharashtra
Mumbai,25-02-2020,77.64,Maharashtra
Mumbai,26-02-2020,77.64,Maharashtra
Mumbai,27-02-2020,77.59,Maharashtra
Mumbai,28-02-2020,77.59,Maharashtra
Mumbai,29-02-2020,77.52,Maharashtra
Mumbai,01-03-2020,77.38,Maharashtra
Mumbai,02-03-2020,77.16,Maharashtra
Mumbai,03-03-2020,77.11,Maharashtra
Mumbai,04-03-2020,77.11,Maharashtra
Mumbai,05-03-2020,76.96,Maharashtra
Mumbai,06-03-2020,76.81,Maharashtra
Mumbai,07-03-2020,76.69,Maharashtra
Mumbai,08-03-2020,76.51,Maharashtra
Mumbai,09-03-2020,76.27,Maharashtra
Mumbai,10-03-2020,75.97,Maharashtra
Mumbai,11-03-2020,75.97,Maharashtra
Mumbai,12-03-2020,75.82,Maharashtra
Mumbai,13-03-2020,75.68,Maharashtra
Mumbai,14-03-2020,75.55,Maharashtra
Mumbai,15-03-2020,75.44,Maharashtra
Mumbai,16-03-2020,75.28,Maharashtra
Mumbai,17-03-2020,75.28,Maharashtra
Mumbai,18-03-2020,75.28,Maharashtra
Mumbai,19-03-2020,75.28,Maharashtra
Mumbai,20-03-2020,75.28,Maharashtra
Mumbai,21-03-2020,75.28,Maharashtra
Mumbai,22-03-2020,75.28,Maharashtra
Mumbai,23-03-2020,75.28,Maharashtra
Mumbai,24-03-2020,75.28,Maharashtra
Mumbai,25-03-2020,75.28,Maharashtra
Mumbai,26-03-2020,75.28,Maharashtra
Mumbai,27-03-2020,75.28,Maharashtra
Mumbai,28-03-2020,75.28,Maharashtra
Mumbai,29-03-2020,75.28,Maharashtra
Mumbai,30-03-2020,75.28,Maharashtra
Mumbai,31-03-2020,75.28,Maharashtra
Mumbai,01-04-2020,75.28,Maharashtra
Mumbai,02-04-2020,75.28,Maharashtra
Mumbai,03-04-2020,75.28,Maharashtra
Mumbai,04-04-2020,75.28,Maharashtra
